latitude,longitude,speed,heading,ignition,engine_running,state,hour,minute,day,month,day_of_week,week_of_year,is_weekend,is_night,previous_speed,speed_change,acceleration,is_moving,is_speeding,speed_normalized,speed_category_encoded
25.002433,67.080067,59.55,297,1,1,0,5,31,28,7,1,31,0,1,0.0,59.55,59.55,1,0,0.42538752768054855,2
25.001051,67.277858,11.76,294,1,1,0,22,5,27,7,0,31,0,1,0.0,11.76,11.76,1,0,0.08400600042860204,1
25.026782,67.048736,91.24,235,1,1,0,17,3,27,7,0,31,0,0,0.0,91.24,91.24,1,0,0.6517608400600042,4
25.022914,67.007753,91.49,134,1,1,0,18,10,27,7,0,31,0,0,0.0,91.49,91.49,1,0,0.6535466819058503,4
25.060507,67.214196,31.75,230,1,1,0,5,21,28,7,1,31,0,1,0.0,31.75,31.75,1,0,0.22680191442245873,2
24.976671,67.174831,38.27,153,1,1,0,22,56,27,7,0,31,0,1,0.0,38.27,38.27,1,0,0.2733766697621259,2
24.94162,67.121079,121.91,193,1,1,0,20,28,27,7,0,31,0,1,0.0,121.91,121.91,1,1,0.8708479177084076,4
24.785875,67.236841,5.94,47,1,1,0,12,7,27,7,0,31,0,0,0.0,5.94,5.94,1,0,0.042431602257304094,1
24.913953,66.973495,20.2,227,1,1,0,8,48,28,7,1,31,0,0,0.0,20.2,20.2,1,0,0.14429602114436743,1
24.872513,66.907289,51.15,59,1,1,0,6,12,28,7,1,31,0,0,0.0,51.15,51.15,1,0,0.36538324166011854,2
24.880646,66.908035,136.07,43,1,1,0,21,52,27,7,0,31,0,1,0.0,136.07,136.07,1,1,0.9719979998571325,4
24.829303,67.186399,52.8,111,1,1,0,5,15,28,7,1,31,0,1,0.0,52.8,52.8,1,0,0.377169797842703,2
24.926161,66.968366,133.84,23,1,1,0,22,24,27,7,0,31,0,1,0.0,133.84,133.84,1,1,0.9560682905921851,4
25.075005,67.144121,61.68,91,1,1,0,11,51,27,7,0,31,0,0,0.0,61.68,61.68,1,0,0.44060290020715764,3
24.982412,67.170793,58.48,248,1,1,0,11,11,28,7,1,31,0,0,0.0,58.48,58.48,1,0,0.4177441245803271,2
25.083652,66.952265,94.36,270,1,1,0,21,2,27,7,0,31,0,1,0.0,94.36,94.36,1,0,0.6740481462961639,4
24.928893,67.167572,90.0,143,1,1,0,18,32,27,7,0,31,0,0,0.0,90.0,90.0,1,0,0.6429030645046074,4
24.937032,66.902339,122.03,59,1,1,0,10,52,28,7,1,31,0,0,0.0,122.03,122.03,1,1,0.8717051217944138,4
24.968368,66.917576,92.11,111,1,1,0,20,23,27,7,0,31,0,1,0.0,92.11,92.11,1,0,0.6579755696835488,4
25.003312,66.917531,105.89,51,1,1,0,7,32,28,7,1,31,0,0,0.0,105.89,105.89,1,1,0.7564111722265876,4
24.789048,66.917985,122.47,27,1,1,0,4,57,28,7,1,31,0,1,0.0,122.47,122.47,1,1,0.874848203443103,4
24.802015,67.012687,10.62,194,1,1,0,10,4,28,7,1,31,0,0,0.0,10.62,10.62,1,0,0.07586256161154367,1
24.932998,66.975932,45.1,107,1,1,0,5,56,28,7,1,31,0,1,0.0,45.1,45.1,1,0,0.3221658689906422,2
24.976226,67.205114,34.33,211,1,1,0,23,1,27,7,0,31,0,1,0.0,34.33,34.33,1,0,0.2452318022715908,2
25.047293,67.116177,2.26,22,1,1,0,13,29,27,7,0,31,0,0,0.0,2.26,2.26,1,0,0.016144010286449028,1
25.000204,66.941313,6.24,87,1,1,0,13,41,27,7,0,31,0,0,0.0,6.24,6.24,1,0,0.04457461247231945,1
25.075283,67.075589,45.01,148,1,1,0,18,57,27,7,0,31,0,0,0.0,45.01,45.01,1,0,0.32152296592613755,2
24.761978,67.248811,46.42,208,1,1,0,9,39,28,7,1,31,0,0,0.0,46.42,46.42,1,0,0.33159511393670976,2
25.040753,67.148364,86.48,318,1,1,0,15,45,27,7,0,31,0,0,0.0,86.48,86.48,1,0,0.6177584113150939,3
24.908911,67.174954,98.97,135,1,1,0,12,35,27,7,0,31,0,0,0.0,98.97,98.97,1,0,0.7069790699335666,4
25.038259,67.160676,132.81,170,1,1,0,13,14,27,7,0,31,0,0,0.0,132.81,132.81,1,1,0.9487106221872991,4
24.932617,66.996209,89.17,244,1,1,0,17,30,27,7,0,31,0,0,0.0,89.17,89.17,1,0,0.6369740695763982,3
24.900337,66.988901,80.67,208,1,1,0,14,55,27,7,0,31,0,0,0.0,80.67,80.67,1,0,0.5762554468176299,3
25.087113,67.277491,4.11,354,1,1,0,14,39,27,7,0,31,0,0,0.0,4.11,4.11,1,0,0.029359239945710408,1
24.946389,67.15664,107.38,103,1,1,0,8,31,28,7,1,31,0,0,0.0,107.38,107.38,1,1,0.7670547896278305,4
24.925479,67.283089,26.35,230,1,1,0,7,35,28,7,1,31,0,0,0.0,26.35,26.35,1,0,0.1882277305521823,1
25.029377,66.921289,119.42,76,1,1,0,9,21,28,7,1,31,0,0,0.0,119.42,119.42,1,1,0.8530609329237803,4
25.036877,67.259096,75.45,181,1,1,0,10,53,28,7,1,31,0,0,0.0,75.45,75.45,1,0,0.5389670690763626,3
25.001994,67.077057,60.17,329,1,1,0,4,15,28,7,1,31,0,1,0.0,60.17,60.17,1,0,0.429816415458247,3
24.849219,66.973231,131.15,250,1,1,0,11,16,28,7,1,31,0,0,0.0,131.15,131.15,1,1,0.9368526323308808,4
25.021618,67.254946,8.22,309,1,1,0,11,43,27,7,0,31,0,0,0.0,8.22,8.22,1,0,0.058718479891420816,1
25.018052,67.095675,81.54,258,1,1,0,0,30,28,7,1,31,0,1,0.0,81.54,81.54,1,0,0.5824701764411744,3
24.774808,67.072075,27.95,160,1,1,0,10,49,28,7,1,31,0,0,0.0,27.95,27.95,1,0,0.19965711836559752,1
25.024724,67.208644,135.06,131,1,1,0,1,33,28,7,1,31,0,1,0.0,135.06,135.06,1,1,0.9647831987999143,4
25.069079,67.13062,7.94,240,1,1,0,8,20,28,7,1,31,0,0,0.0,7.94,7.94,1,0,0.05671833702407315,1
24.887862,67.141129,92.84,342,1,1,0,8,21,28,7,1,31,0,0,0.0,92.84,92.84,1,0,0.6631902278734195,4
24.826987,66.973548,109.76,34,1,1,0,16,57,27,7,0,31,0,0,0.0,109.76,109.76,1,1,0.7840560040002857,4
25.084022,67.265545,37.78,340,1,1,0,10,43,28,7,1,31,0,0,0.0,37.78,37.78,1,0,0.26987641974426746,2
24.929146,67.22431,74.73,71,1,1,0,6,21,28,7,1,31,0,0,0.0,74.73,74.73,1,0,0.5338238445603257,3
25.072688,66.957833,91.31,268,1,1,0,1,7,28,7,1,31,0,1,0.0,91.31,91.31,1,0,0.6522608757768412,4
24.940778,67.279413,16.01,74,1,1,0,12,2,27,7,0,31,0,0,0.0,16.01,16.01,1,0,0.11436531180798629,1
24.944397,67.259082,32.77,289,1,1,0,7,2,28,7,1,31,0,0,0.0,32.77,32.77,1,0,0.23408814915351098,2
24.76767,67.270237,17.87,289,1,1,0,3,29,28,7,1,31,0,1,0.0,17.87,17.87,1,0,0.1276519751410815,1
25.029533,67.198345,19.21,251,1,1,0,12,34,27,7,0,31,0,0,0.0,19.21,19.21,1,0,0.13722408743481676,1
24.921742,66.965575,60.24,208,1,1,0,12,7,27,7,0,31,0,0,0.0,60.24,60.24,1,0,0.43031645117508394,3
24.886282,67.024513,81.17,73,1,1,0,15,19,27,7,0,31,0,0,0.0,81.17,81.17,1,0,0.5798271305093221,3
25.003358,67.140451,63.95,31,1,1,0,18,0,27,7,0,31,0,0,0.0,63.95,63.95,1,0,0.45681834416744055,3
24.847442,67.133815,36.46,58,1,1,0,11,18,28,7,1,31,0,0,0.0,36.46,36.46,1,0,0.26044717479819984,2
24.962636,66.957528,124.41,186,1,1,0,22,48,27,7,0,31,0,1,0.0,124.41,124.41,1,1,0.888706336166869,4
24.750805,67.24549,89.92,296,1,1,0,11,26,27,7,0,31,0,0,0.0,89.92,89.92,1,0,0.6423315951139367,3
24.85786,67.158159,66.53,310,1,1,0,10,5,28,7,1,31,0,0,0.0,66.53,66.53,1,0,0.47524823201657257,3
25.042671,67.215184,130.75,95,1,1,0,0,48,28,7,1,31,0,1,0.0,130.75,130.75,1,1,0.9339952853775269,4
24.919368,67.144365,60.65,143,1,1,0,4,6,28,7,1,31,0,1,0.0,60.65,60.65,1,0,0.43324523180227154,3
24.987186,67.182272,123.99,66,1,1,0,21,53,27,7,0,31,0,1,0.0,123.99,123.99,1,1,0.8857061218658475,4
25.005215,67.099096,86.0,92,1,1,0,13,9,27,7,0,31,0,0,0.0,86.0,86.0,1,0,0.6143295949710693,3
24.781266,67.222383,66.88,52,1,1,0,23,56,27,7,0,31,0,1,0.0,66.88,66.88,1,0,0.4777484106007571,3
24.925834,67.144325,126.93,204,1,1,0,1,12,28,7,1,31,0,1,0.0,126.93,126.93,1,1,0.906707621972998,4
24.934377,67.041303,34.8,225,1,1,0,16,26,27,7,0,31,0,0,0.0,34.8,34.8,1,0,0.24858918494178153,2
24.819348,66.921774,93.47,279,1,1,0,18,19,27,7,0,31,0,0,0.0,93.47,93.47,1,0,0.6676905493249518,4
24.777771,67.247074,109.75,249,1,1,0,0,6,28,7,1,31,0,1,0.0,109.75,109.75,1,1,0.7839845703264519,4
24.777214,67.048561,6.5,153,1,1,0,2,40,28,7,1,31,0,1,0.0,6.5,6.5,1,0,0.046431887991999425,1
24.761528,67.18652,23.27,344,1,1,0,0,13,28,7,1,31,0,1,0.0,23.27,23.27,1,0,0.16622615901135793,1
24.871011,67.190171,86.49,131,1,1,0,16,1,27,7,0,31,0,0,0.0,86.49,86.49,1,0,0.6178298449889277,3
25.030276,67.241662,10.78,160,1,1,0,20,33,27,7,0,31,0,1,0.0,10.78,10.78,1,0,0.0770055003928852,1
24.772761,67.00328,138.99,197,1,1,0,4,28,28,7,1,31,0,1,0.0,138.99,138.99,1,1,0.9928566326166155,4
24.923734,66.939561,33.7,238,1,1,0,11,36,27,7,0,31,0,0,0.0,33.7,33.7,1,0,0.24073148082005857,2
24.787833,67.248867,37.35,240,1,1,0,3,15,28,7,1,31,0,1,0.0,37.35,37.35,1,0,0.2668047717694121,2
25.080147,67.221601,76.91,293,1,1,0,2,26,28,7,1,31,0,1,0.0,76.91,76.91,1,0,0.5493963854561039,3
24.870707,67.166679,115.51,80,1,1,0,3,1,28,7,1,31,0,1,0.0,115.51,115.51,1,1,0.8251303664547468,4
24.980554,67.116142,66.85,334,1,1,0,12,29,27,7,0,31,0,0,0.0,66.85,66.85,1,0,0.4775341095792556,3
24.869662,67.23878,68.21,151,1,1,0,20,48,27,7,0,31,0,1,0.0,68.21,68.21,1,0,0.4872490892206585,3
24.954764,66.942497,6.31,122,1,1,0,11,56,27,7,0,31,0,0,0.0,6.31,6.31,1,0,0.04507464818915636,1
24.984464,67.2309,84.36,301,1,1,0,0,25,28,7,1,31,0,1,0.0,84.36,84.36,1,0,0.6026144724623187,3
24.802325,66.956554,89.04,219,1,1,0,0,9,28,7,1,31,0,1,0.0,89.04,89.04,1,0,0.6360454318165584,3
24.999459,67.183747,85.17,140,1,1,0,19,55,27,7,0,31,0,0,0.0,85.17,85.17,1,0,0.6084006000428602,3
25.050541,66.904915,103.71,23,1,1,0,18,10,27,7,0,31,0,0,0.0,103.71,103.71,1,1,0.7408386313308093,4
25.004459,67.226459,6.2,207,1,1,0,23,57,27,7,0,31,0,1,0.0,6.2,6.2,1,0,0.04428887777698407,1
24.954736,66.911518,64.2,89,1,1,0,17,11,27,7,0,31,0,0,0.0,64.2,64.2,1,0,0.4586041860132867,3
24.890541,67.183631,31.35,69,1,1,0,13,44,27,7,0,31,0,0,0.0,31.35,31.35,1,0,0.22394456746910493,2
24.961303,67.154736,6.47,185,1,1,0,10,18,28,7,1,31,0,0,0.0,6.47,6.47,1,0,0.04621758697049789,1
25.018163,67.198222,124.49,11,1,1,0,14,19,27,7,0,31,0,0,0.0,124.49,124.49,1,1,0.8892778055575398,4
24.872627,67.201993,22.26,273,1,1,0,4,40,28,7,1,31,0,1,0.0,22.26,22.26,1,0,0.1590113579541396,1
24.82215,66.972635,21.36,13,1,1,0,15,55,27,7,0,31,0,0,0.0,21.36,21.36,1,0,0.1525823273090935,1
24.789981,67.040794,54.41,234,1,1,0,12,52,27,7,0,31,0,0,0.0,54.41,54.41,1,0,0.3886706193299521,2
25.086506,67.024397,112.52,27,1,1,0,11,25,27,7,0,31,0,0,0.0,112.52,112.52,1,1,0.803771697978427,4
24.78672,67.209187,71.69,132,1,1,0,2,48,28,7,1,31,0,1,0.0,71.69,71.69,1,0,0.5121080077148368,3
24.927716,66.946828,100.71,338,1,1,0,20,39,27,7,0,31,0,1,0.0,100.71,100.71,1,1,0.7194085291806557,4
24.961527,67.100228,35.1,88,1,1,0,20,7,27,7,0,31,0,1,0.0,35.1,35.1,1,0,0.2507321951567969,2
24.988224,67.057668,3.63,302,1,1,0,7,29,28,7,1,31,0,0,0.0,3.63,3.63,1,0,0.02593042360168583,1
25.021521,67.163476,78.6,125,1,1,0,9,22,28,7,1,31,0,0,0.0,78.6,78.6,1,0,0.5614686763340238,3
24.88662,67.26313,14.74,123,1,1,0,18,57,27,7,0,31,0,0,0.0,14.74,14.74,1,0,0.10529323523108793,1
25.020158,67.061054,99.37,233,1,1,0,20,32,27,7,0,31,0,1,0.0,99.37,99.37,1,0,0.7098364168869205,4
25.097688,67.232727,13.39,171,1,1,0,23,6,27,7,0,31,0,1,0.0,13.39,13.39,1,0,0.09564968926351881,1
24.969232,67.094108,61.07,287,1,1,0,11,53,27,7,0,31,0,0,0.0,61.07,61.07,1,0,0.4362454461032931,3
24.981206,67.198512,118.22,170,1,1,0,6,36,28,7,1,31,0,0,0.0,118.22,118.22,1,1,0.8444888920637188,4
25.01513,67.194951,21.61,9,1,1,0,4,23,28,7,1,31,0,1,0.0,21.61,21.61,1,0,0.15436816915493962,1
24.845388,67.161312,15.05,316,1,1,0,14,3,27,7,0,31,0,0,0.0,15.05,15.05,1,0,0.10750767911993714,1
24.970488,67.052892,28.42,158,1,1,0,4,29,28,7,1,31,0,1,0.0,28.42,28.42,1,0,0.20301450103578828,1
24.808706,67.052176,15.96,348,1,1,0,10,53,28,7,1,31,0,0,0.0,15.96,15.96,1,0,0.11400814343881706,1
25.027468,67.266374,118.23,134,1,1,0,12,10,27,7,0,31,0,0,0.0,118.23,118.23,1,1,0.8445603257375527,4
24.792225,67.165687,79.94,297,1,1,0,16,13,27,7,0,31,0,0,0.0,79.94,79.94,1,0,0.5710407886277591,3
25.09083,67.18461,68.47,356,1,1,0,8,49,28,7,1,31,0,0,0.0,68.47,68.47,1,0,0.48910636474033853,3
25.064342,66.994268,74.39,245,1,1,0,22,46,27,7,0,31,0,1,0.0,74.39,74.39,1,0,0.531395099649975,3
25.084059,67.208147,95.61,8,1,1,0,13,58,27,7,0,31,0,0,0.0,95.61,95.61,1,0,0.6829773555253946,4
24.794588,66.941173,107.51,54,1,1,0,23,29,27,7,0,31,0,1,0.0,107.51,107.51,1,1,0.7679834273876706,4
24.935743,66.913336,116.04,286,1,1,0,1,51,28,7,1,31,0,1,0.0,116.04,116.04,1,1,0.8289163511679406,4
25.022454,66.951387,72.99,134,1,1,0,15,45,27,7,0,31,0,0,0.0,72.99,72.99,1,0,0.5213943853132366,3
24.820235,67.125523,77.43,155,1,1,0,12,40,27,7,0,31,0,0,0.0,77.43,77.43,1,0,0.553110936495464,3
24.914755,66.982098,113.17,212,1,1,0,3,54,28,7,1,31,0,1,0.0,113.17,113.17,1,1,0.808414886777627,4
24.988354,66.943664,61.89,26,1,1,0,0,58,28,7,1,31,0,1,0.0,61.89,61.89,1,0,0.4421030073576684,3
24.753421,67.111806,56.64,24,1,1,0,1,43,28,7,1,31,0,1,0.0,56.64,56.64,1,0,0.40460032859489964,2
24.985187,67.161681,38.13,237,1,1,0,10,0,28,7,1,31,0,0,0.0,38.13,38.13,1,0,0.272376598328452,2
25.09058,67.07346,7.79,13,1,1,0,6,29,28,7,1,31,0,0,0.0,7.79,7.79,1,0,0.05564683191656546,1
24.919666,66.927295,45.8,280,1,1,0,11,25,27,7,0,31,0,0,0.0,45.8,45.8,1,0,0.3271662261590113,2
24.842748,67.264261,87.49,117,1,1,0,12,5,27,7,0,31,0,0,0.0,87.49,87.49,1,0,0.6249732123723122,3
24.985727,66.940565,77.67,263,1,1,0,16,39,27,7,0,31,0,0,0.0,77.67,77.67,1,0,0.5548253446674762,3
24.992181,67.135139,46.37,286,1,1,0,2,22,28,7,1,31,0,1,0.0,46.37,46.37,1,0,0.3312379455675405,2
24.807977,66.947752,47.7,241,1,1,0,5,17,28,7,1,31,0,1,0.0,47.7,47.7,1,0,0.34073862418744194,2
24.997663,67.276403,48.59,264,1,1,0,21,22,27,7,0,31,0,1,0.0,48.59,48.59,1,0,0.3470962211586542,2
24.806025,67.290832,42.41,355,1,1,0,15,8,27,7,0,31,0,0,0.0,42.41,42.41,1,0,0.30295021072933775,2
24.870908,67.020013,39.04,43,1,1,0,4,40,28,7,1,31,0,1,0.0,39.04,39.04,1,0,0.2788770626473319,2
24.928165,67.284693,92.76,106,1,1,0,9,58,28,7,1,31,0,0,0.0,92.76,92.76,1,0,0.6626187584827488,4
25.066205,67.01409,112.3,107,1,1,0,11,24,27,7,0,31,0,0,0.0,112.3,112.3,1,1,0.8022001571540823,4
25.015758,67.057743,136.71,160,1,1,0,7,50,28,7,1,31,0,0,0.0,136.71,136.71,1,1,0.9765697549824988,4
24.808172,67.157809,115.37,182,1,1,0,3,52,28,7,1,31,0,1,0.0,115.37,115.37,1,1,0.8241302950210729,4
24.981235,66.934278,60.46,316,1,1,0,0,35,28,7,1,31,0,1,0.0,60.46,60.46,1,0,0.4318879919994285,3
24.914838,67.004728,54.75,10,1,1,0,5,39,28,7,1,31,0,1,0.0,54.75,54.75,1,0,0.39109936424030284,2
24.991867,67.059331,81.64,214,1,1,0,16,35,27,7,0,31,0,0,0.0,81.64,81.64,1,0,0.5831845131795128,3
24.750078,67.013224,46.8,101,1,1,0,20,19,27,7,0,31,0,1,0.0,46.8,46.8,1,0,0.33430959354239587,2
24.964232,66.929764,114.84,97,1,1,0,9,38,28,7,1,31,0,0,0.0,114.84,114.84,1,1,0.8203443103078791,4
24.991529,66.905146,60.1,214,1,1,0,10,57,28,7,1,31,0,0,0.0,60.1,60.1,1,0,0.42931637974141007,3
24.866386,67.210911,119.93,324,1,1,0,20,49,27,7,0,31,0,1,0.0,119.93,119.93,1,1,0.8567040502893064,4
24.920622,67.095694,47.18,39,1,1,0,3,50,28,7,1,31,0,1,0.0,47.18,47.18,1,0,0.33702407314808197,2
24.97288,67.128401,118.74,71,1,1,0,7,3,28,7,1,31,0,0,0.0,118.74,118.74,1,1,0.8482034431030787,4
24.986058,66.919161,63.87,54,1,1,0,11,22,27,7,0,31,0,0,0.0,63.87,63.87,1,0,0.45624687477676973,3
24.997731,67.232908,85.01,35,1,1,0,22,45,27,7,0,31,0,1,0.0,85.01,85.01,1,0,0.6072576612615187,3
25.017038,67.064658,123.96,66,1,1,0,13,38,27,7,0,31,0,0,0.0,123.96,123.96,1,1,0.885491820844346,4
24.91596,67.014642,100.12,34,1,1,0,19,52,27,7,0,31,0,0,0.0,100.12,100.12,1,1,0.7151939424244589,4
25.02776,67.206354,13.3,300,1,1,0,17,8,27,7,0,31,0,0,0.0,13.3,13.3,1,0,0.09500678619901422,1
25.029871,67.183367,88.4,1,1,1,0,10,56,28,7,1,31,0,0,0.0,88.4,88.4,1,0,0.6314736766911923,3
25.091117,67.182539,91.96,92,1,1,0,0,13,28,7,1,31,0,1,0.0,91.96,91.96,1,0,0.6569040645760411,4
24.874921,67.129933,103.36,88,1,1,0,10,43,28,7,1,31,0,0,0.0,103.36,103.36,1,1,0.7383384527466247,4
24.795922,67.193631,31.98,301,1,1,0,16,58,27,7,0,31,0,0,0.0,31.98,31.98,1,0,0.2284448889206372,2
24.957385,66.94681,101.52,165,1,1,0,20,24,27,7,0,31,0,1,0.0,101.52,101.52,1,1,0.7251946567611971,4
24.987847,67.202891,125.87,283,1,1,0,10,25,28,7,1,31,0,0,0.0,125.87,125.87,1,1,0.8991356525466104,4
25.08063,67.187949,77.98,45,1,1,0,3,47,28,7,1,31,0,1,0.0,77.98,77.98,1,0,0.5570397885563254,3
24.808535,66.945735,35.7,135,1,1,0,9,52,28,7,1,31,0,0,0.0,35.7,35.7,1,0,0.25501821558682763,2
24.946953,67.12476,124.51,134,1,1,0,14,13,27,7,0,31,0,0,0.0,124.51,124.51,1,1,0.8894206729052075,4
24.943733,67.122028,52.24,63,1,1,0,9,49,28,7,1,31,0,0,0.0,52.24,52.24,1,0,0.3731695121080077,2
24.824376,67.163739,130.37,210,1,1,0,15,22,27,7,0,31,0,0,0.0,130.37,130.37,1,1,0.9312808057718408,4
24.977447,67.171668,22.67,173,1,1,0,13,57,27,7,0,31,0,0,0.0,22.67,22.67,1,0,0.16194013858132725,1
25.033203,67.204306,134.84,323,1,1,0,15,8,27,7,0,31,0,0,0.0,134.84,134.84,1,1,0.9632116579755696,4
24.937514,67.077588,119.12,166,1,1,0,12,29,27,7,0,31,0,0,0.0,119.12,119.12,1,1,0.8509179227087649,4
24.791766,67.214063,104.87,134,1,1,0,2,19,28,7,1,31,0,1,0.0,104.87,104.87,1,1,0.7491249374955353,4
24.949351,67.16821,46.19,295,1,1,0,21,39,27,7,0,31,0,1,0.0,46.19,46.19,1,0,0.3299521394385313,2
25.012523,66.954506,26.54,65,1,1,0,7,52,28,7,1,31,0,0,0.0,26.54,26.54,1,0,0.18958497035502533,1
25.080244,66.954445,63.39,299,1,1,0,7,23,28,7,1,31,0,0,0.0,63.39,63.39,1,0,0.4528180584327452,3
24.824923,67.07947,70.53,331,1,1,0,15,6,27,7,0,31,0,0,0.0,70.53,70.53,1,0,0.5038217015501107,3
25.016874,67.198865,134.87,217,1,1,0,1,58,28,7,1,31,0,1,0.0,134.87,134.87,1,1,0.9634259589970712,4
24.900666,67.163242,114.24,258,1,1,0,13,18,27,7,0,31,0,0,0.0,114.24,114.24,1,1,0.8160582898778483,4
24.909863,67.210394,77.23,111,1,1,0,14,9,27,7,0,31,0,0,0.0,77.23,77.23,1,0,0.5516822630187871,3
24.875162,66.911986,86.85,298,1,1,0,3,43,28,7,1,31,0,1,0.0,86.85,86.85,1,0,0.6204014572469462,3
24.891135,66.901812,105.77,267,1,1,0,13,11,27,7,0,31,0,0,0.0,105.77,105.77,1,1,0.7555539681405814,4
25.073803,67.010397,133.94,356,1,1,0,8,18,28,7,1,31,0,0,0.0,133.94,133.94,1,1,0.9567826273305235,4
24.996764,67.16865,122.25,90,1,1,0,9,12,28,7,1,31,0,0,0.0,122.25,122.25,1,1,0.8732766626187585,4
24.79404,66.99307,98.19,285,1,1,0,11,52,27,7,0,31,0,0,0.0,98.19,98.19,1,0,0.7014072433745266,4
24.844855,66.922906,42.58,358,1,1,0,0,12,28,7,1,31,0,1,0.0,42.58,42.58,1,0,0.30416458318451317,2
25.061603,67.099222,37.39,57,1,1,0,17,14,27,7,0,31,0,0,0.0,37.39,37.39,1,0,0.26709050646474747,2
25.076218,67.200259,57.78,10,1,1,0,8,1,28,7,1,31,0,0,0.0,57.78,57.78,1,0,0.41274376741195795,2
24.823103,66.92448,17.26,128,1,1,0,14,25,27,7,0,31,0,0,0.0,17.26,17.26,1,0,0.12329452103721694,1
25.017613,67.167193,41.94,80,1,1,0,16,45,27,7,0,31,0,0,0.0,41.94,41.94,1,0,0.29959282805914705,2
24.904454,67.083822,29.67,298,1,1,0,6,53,28,7,1,31,0,0,0.0,29.67,29.67,1,0,0.21194371026501893,1
24.983909,67.190758,125.59,305,1,1,0,3,15,28,7,1,31,0,1,0.0,125.59,125.59,1,1,0.8971355096792628,4
24.918393,67.209958,88.72,274,1,1,0,4,8,28,7,1,31,0,1,0.0,88.72,88.72,1,0,0.6337595542538752,3
25.005184,67.234604,94.8,266,1,1,0,11,27,27,7,0,31,0,0,0.0,94.8,94.8,1,0,0.6771912279448531,4
24.832787,67.208374,91.88,202,1,1,0,4,56,28,7,1,31,0,1,0.0,91.88,91.88,1,0,0.6563325951853703,4
24.750095,66.91248,10.87,25,1,1,0,10,56,28,7,1,31,0,0,0.0,10.87,10.87,1,0,0.0776484034573898,1
24.779349,67.236223,130.88,107,1,1,0,23,41,27,7,0,31,0,1,0.0,130.88,130.88,1,1,0.9349239231373668,4
24.83465,67.215117,26.96,110,1,1,0,12,53,27,7,0,31,0,0,0.0,26.96,26.96,1,0,0.19258518465604685,1
25.076303,67.270489,100.67,20,1,1,0,20,47,27,7,0,31,0,1,0.0,100.67,100.67,1,1,0.7191227944853203,4
25.044652,67.043327,12.45,241,1,1,0,12,18,27,7,0,31,0,0,0.0,12.45,12.45,1,0,0.08893492392313736,1
25.041481,67.079453,64.54,91,1,1,0,20,15,27,7,0,31,0,1,0.0,64.54,64.54,1,0,0.4610329309236374,3
24.800383,67.204844,102.4,100,1,1,0,7,57,28,7,1,31,0,0,0.0,102.4,102.4,1,1,0.7314808200585756,4
25.08108,66.95018,1.79,318,1,1,0,1,1,28,7,1,31,0,1,0.0,1.79,1.79,1,0,0.012786627616258303,1
24.858131,67.187358,42.14,28,1,1,0,18,51,27,7,0,31,0,0,0.0,42.14,42.14,1,0,0.30102150153582397,2
25.033921,66.907264,8.43,86,1,1,0,19,31,27,7,0,31,0,0,0.0,8.43,8.43,1,0,0.06021858704193156,1
25.063037,67.132654,35.29,229,1,1,0,12,37,27,7,0,31,0,0,0.0,35.29,35.29,1,0,0.2520894349596399,2
25.001972,66.921837,111.47,138,1,1,0,2,48,28,7,1,31,0,1,0.0,111.47,111.47,1,1,0.7962711622258732,4
24.853777,67.230494,1.21,294,1,1,0,16,31,27,7,0,31,0,0,0.0,1.21,1.21,1,0,0.008643474533895277,1
24.792394,67.226486,129.38,7,1,1,0,4,36,28,7,1,31,0,1,0.0,129.38,129.38,1,1,0.9242088720622901,4
24.984925,67.2434,102.63,196,1,1,0,15,24,27,7,0,31,0,0,0.0,102.63,102.63,1,1,0.733123794556754,4
24.825151,66.97486,95.65,143,1,1,0,19,6,27,7,0,31,0,0,0.0,95.65,95.65,1,0,0.6832630902207301,4
25.053304,66.992652,61.31,276,1,1,0,2,30,28,7,1,31,0,1,0.0,61.31,61.31,1,0,0.43795985427530537,3
24.859546,66.923973,47.45,253,1,1,0,2,29,28,7,1,31,0,1,0.0,47.45,47.45,1,0,0.3389527823415958,2
25.068581,67.063872,22.86,287,1,1,0,15,14,27,7,0,31,0,0,0.0,22.86,22.86,1,0,0.16329737838417027,1
24.863754,66.947547,78.06,77,1,1,0,16,57,27,7,0,31,0,0,0.0,78.06,78.06,1,0,0.5576112579469962,3
24.792779,67.176604,95.8,209,1,1,0,23,27,27,7,0,31,0,1,0.0,95.8,95.8,1,0,0.6843345953282377,4
24.755201,67.215994,92.55,121,1,1,0,13,54,27,7,0,31,0,0,0.0,92.55,92.55,1,0,0.6611186513322379,4
24.922248,67.193535,35.07,286,1,1,0,11,30,27,7,0,31,0,0,0.0,35.07,35.07,1,0,0.25051789413529535,2
24.805627,67.06661,12.37,198,1,1,0,22,44,27,7,0,31,0,1,0.0,12.37,12.37,1,0,0.08836345453246659,1
24.904174,67.084036,19.24,220,1,1,0,23,7,27,7,0,31,0,1,0.0,19.24,19.24,1,0,0.13743838845631828,1
25.045581,67.228378,13.97,171,1,1,0,20,32,27,7,0,31,0,1,0.0,13.97,13.97,1,0,0.09979284234588184,1
24.92315,67.029146,135.54,145,1,1,0,23,3,27,7,0,31,0,1,0.0,135.54,135.54,1,1,0.9682120151439387,4
24.860029,67.038938,38.96,84,1,1,0,7,2,28,7,1,31,0,0,0.0,38.96,38.96,1,0,0.27830559325666115,2
